x,y,type
215,1,Obstacle
216,1,Obstacle
217,1,Obstacle
218,1,Obstacle
219,1,Obstacle
220,1,Obstacle
221,1,Obstacle
222,1,Obstacle
223,1,Obstacle
224,1,Obstacle
225,1,Obstacle
226,1,Obstacle
227,1,Obstacle
228,1,Obstacle
229,1,Obstacle
230,1,Obstacle
231,1,Obstacle
232,1,Obstacle
233,1,Obstacle
234,1,Obstacle
235,1,Obstacle
236,1,Obstacle
237,1,Obstacle
238,1,Obstacle
239,1,Obstacle
240,1,Obstacle
241,1,Obstacle
242,1,Obstacle
243,1,Obstacle
244,1,Obstacle
245,1,Obstacle
246,1,Obstacle
247,1,Obstacle
248,1,Obstacle
249,1,Obstacle
250,1,Obstacle
251,1,Obstacle
252,1,Obstacle
253,1,Obstacle
254,1,Obstacle
255,1,Obstacle
256,1,Obstacle
257,1,Obstacle
258,1,Obstacle
259,1,Obstacle
260,1,Obstacle
261,1,Obstacle
262,1,Obstacle
263,1,Obstacle
264,1,Obstacle
265,1,Obstacle
266,1,Obstacle
267,1,Obstacle
268,1,Obstacle
269,1,Obstacle
270,1,Obstacle
271,1,Obstacle
272,1,Obstacle
273,1,Obstacle
274,1,Obstacle
275,1,Obstacle
276,1,Obstacle
277,1,Obstacle
278,1,Obstacle
279,1,Obstacle
280,1,Obstacle
281,1,Obstacle
282,1,Obstacle
283,1,Obstacle
284,1,Obstacle
285,1,Obstacle
286,1,Obstacle
287,1,Obstacle
288,1,Obstacle
289,1,Obstacle
290,1,Obstacle
291,1,Obstacle
292,1,Obstacle
293,1,Obstacle
294,1,Obstacle
295,1,Obstacle
296,1,Obstacle
297,1,Obstacle
298,1,Obstacle
299,1,Obstacle
300,1,Obstacle
301,1,Obstacle
302,1,Obstacle
303,1,Obstacle
304,1,Obstacle
305,1,Obstacle
306,1,Obstacle
307,1,Obstacle
308,1,Obstacle
309,1,Obstacle
310,1,Obstacle
311,1,Obstacle
312,1,Obstacle
313,1,Obstacle
314,1,Obstacle
315,1,Obstacle
316,1,Obstacle
317,1,Obstacle
318,1,Obstacle
319,1,Obstacle
320,1,Obstacle
321,1,Obstacle
322,1,Obstacle
323,1,Obstacle
324,1,Obstacle
325,1,Obstacle
326,1,Obstacle
327,1,Obstacle
328,1,Obstacle
329,1,Obstacle
330,1,Obstacle
331,1,Obstacle
332,1,Obstacle
333,1,Obstacle
334,1,Obstacle
335,1,Obstacle
336,1,Obstacle
337,1,Obstacle
338,1,Obstacle
339,1,Obstacle
340,1,Obstacle
341,1,Obstacle
342,1,Obstacle
343,1,Obstacle
344,1,Obstacle
345,1,Obstacle
346,1,Obstacle
347,1,Obstacle
348,1,Obstacle
349,1,Obstacle
350,1,Obstacle
351,1,Obstacle
352,1,Obstacle
353,1,Obstacle
354,1,Obstacle
355,1,Obstacle
356,1,Obstacle
357,1,Obstacle
358,1,Obstacle
359,1,Obstacle
360,1,Obstacle
361,1,Obstacle
362,1,Obstacle
363,1,Obstacle
364,1,Obstacle
365,1,Obstacle
366,1,Obstacle
367,1,Obstacle
368,1,Obstacle
369,1,Obstacle
370,1,Obstacle
371,1,Obstacle
372,1,Obstacle
373,1,Obstacle
374,1,Obstacle
375,1,Obstacle
376,1,Obstacle
377,1,Obstacle
378,1,Obstacle
379,1,Obstacle
380,1,Obstacle
381,1,Obstacle
382,1,Obstacle
383,1,Obstacle
384,1,Obstacle
385,1,Obstacle
386,1,Obstacle
387,1,Obstacle
388,1,Obstacle
389,1,Obstacle
390,1,Obstacle
391,1,Obstacle
392,1,Obstacle
393,1,Obstacle
394,1,Obstacle
395,1,Obstacle
396,1,Obstacle
397,1,Obstacle
398,1,Obstacle
399,1,Obstacle
0,2,Obstacle
1,2,Obstacle
2,2,Obstacle
3,2,Obstacle
4,2,Obstacle
5,2,Obstacle
6,2,Obstacle
7,2,Obstacle
8,2,Obstacle
9,2,Obstacle
10,2,Obstacle
11,2,Obstacle
12,2,Obstacle
13,2,Obstacle
14,2,Obstacle
15,2,Obstacle
16,2,Obstacle
17,2,Obstacle
18,2,Obstacle
19,2,Obstacle
20,2,Obstacle
21,2,Obstacle
22,2,Obstacle
23,2,Obstacle
24,2,Obstacle
25,2,Obstacle
26,2,Obstacle
27,2,Obstacle
28,2,Obstacle
29,2,Obstacle
30,2,Obstacle
31,2,Obstacle
32,2,Obstacle
33,2,Obstacle
34,2,Obstacle
35,2,Obstacle
36,2,Obstacle
37,2,Obstacle
38,2,Obstacle
39,2,Grass
40,2,Obstacle
41,2,Obstacle
42,2,Obstacle
43,2,Obstacle
44,2,Obstacle
45,2,Obstacle
46,2,Obstacle
47,2,Obstacle
48,2,Obstacle
49,2,Obstacle
50,2,Obstacle
51,2,Obstacle
52,2,Obstacle
53,2,Obstacle
54,2,Obstacle
55,2,Obstacle
56,2,Obstacle
57,2,Obstacle
58,2,Obstacle
59,2,Obstacle
60,2,Obstacle
61,2,Obstacle
62,2,Obstacle
63,2,Obstacle
64,2,Obstacle
65,2,Obstacle
66,2,Obstacle
67,2,Obstacle
68,2,Obstacle
69,2,Obstacle
70,2,Obstacle
71,2,Obstacle
72,2,Obstacle
73,2,Obstacle
74,2,Obstacle
75,2,Obstacle
76,2,Obstacle
77,2,Obstacle
78,2,Obstacle
79,2,Obstacle
80,2,Obstacle
81,2,Obstacle
82,2,Obstacle
83,2,Obstacle
84,2,Obstacle
85,2,Obstacle
86,2,Obstacle
87,2,Obstacle
88,2,Obstacle
89,2,Obstacle
90,2,Obstacle
91,2,Obstacle
92,2,Obstacle
93,2,Obstacle
94,2,Obstacle
95,2,Obstacle
96,2,Obstacle
97,2,Obstacle
98,2,Obstacle
99,2,Obstacle
100,2,Obstacle
101,2,Obstacle
102,2,Obstacle
103,2,Obstacle
104,2,Obstacle
105,2,Obstacle
106,2,Obstacle
107,2,Obstacle
108,2,Obstacle
109,2,Obstacle
110,2,Obstacle
111,2,Obstacle
112,2,Obstacle
113,2,Obstacle
114,2,Obstacle
115,2,Obstacle
116,2,Obstacle
117,2,Obstacle
118,2,Obstacle
119,2,Obstacle
120,2,Obstacle
121,2,Obstacle
122,2,Obstacle
123,2,Obstacle
124,2,Obstacle
125,2,Obstacle
126,2,Obstacle
127,2,Obstacle
128,2,Obstacle
129,2,Obstacle
130,2,Obstacle
131,2,Obstacle
132,2,Obstacle
133,2,Obstacle
134,2,Obstacle
135,2,Obstacle
136,2,Obstacle
137,2,Obstacle
138,2,Obstacle
139,2,Obstacle
140,2,Obstacle
141,2,Obstacle
142,2,Obstacle
143,2,Obstacle
144,2,Obstacle
145,2,Obstacle
146,2,Obstacle
147,2,Obstacle
148,2,Obstacle
149,2,Obstacle
150,2,Obstacle
151,2,Obstacle
152,2,Obstacle
153,2,Obstacle
154,2,Obstacle
155,2,Obstacle
156,2,Obstacle
157,2,Obstacle
158,2,Obstacle
159,2,Obstacle
160,2,Obstacle
161,2,Obstacle
162,2,Obstacle
163,2,Obstacle
164,2,Obstacle
165,2,Obstacle
166,2,Obstacle
167,2,Obstacle
168,2,Obstacle
169,2,Obstacle
170,2,Obstacle
171,2,Obstacle
172,2,Obstacle
173,2,Obstacle
174,2,Obstacle
175,2,Obstacle
176,2,Obstacle
177,2,Obstacle
178,2,Obstacle
179,2,Obstacle
180,2,Obstacle
181,2,Obstacle
182,2,Obstacle
183,2,Obstacle
184,2,Obstacle
185,2,Obstacle
186,2,Obstacle
187,2,Obstacle
188,2,Obstacle
189,2,Obstacle
190,2,Obstacle
191,2,Obstacle
192,2,Obstacle
193,2,Obstacle
194,2,Obstacle
195,2,Obstacle
196,2,Obstacle
197,2,Obstacle
198,2,Obstacle
199,2,Obstacle
200,2,Obstacle
201,2,Obstacle
202,2,Obstacle
203,2,Obstacle
204,2,Obstacle
205,2,Obstacle
206,2,Obstacle
207,2,Obstacle
208,2,Obstacle
209,2,Obstacle
210,2,Obstacle
211,2,Obstacle
212,2,Obstacle
213,2,Obstacle
214,2,Obstacle
215,2,Obstacle
216,2,Obstacle
217,2,Obstacle
218,2,Obstacle
219,2,Obstacle
220,2,Obstacle
221,2,Obstacle
222,2,Obstacle
223,2,Obstacle
224,2,Obstacle
225,2,Obstacle
226,2,Obstacle
227,2,Obstacle
228,2,Obstacle
229,2,Obstacle
230,2,Obstacle
231,2,Obstacle
232,2,Obstacle
233,2,Obstacle
234,2,Obstacle
235,2,Obstacle
236,2,Obstacle
237,2,Obstacle
238,2,Obstacle
239,2,Obstacle
240,2,Obstacle
241,2,Obstacle
242,2,Obstacle
243,2,Obstacle
244,2,Obstacle
245,2,Obstacle
246,2,Obstacle
247,2,Obstacle
248,2,Obstacle
249,2,Obstacle
250,2,Obstacle
251,2,Obstacle
252,2,Obstacle
253,2,Obstacle
254,2,Obstacle
255,2,Obstacle
256,2,Obstacle
257,2,Obstacle
258,2,Obstacle
259,2,Obstacle
260,2,Obstacle
261,2,Obstacle
262,2,Obstacle
263,2,Obstacle
264,2,Obstacle
265,2,Obstacle
266,2,Obstacle
267,2,Obstacle
268,2,Obstacle
269,2,Obstacle
270,2,Obstacle
271,2,Obstacle
272,2,Obstacle
273,2,Obstacle
274,2,Obstacle
275,2,Obstacle
276,2,Obstacle
277,2,Obstacle
278,2,Obstacle
279,2,Obstacle
280,2,Obstacle
281,2,Obstacle
282,2,Obstacle
283,2,Obstacle
284,2,Obstacle
285,2,Obstacle
286,2,Obstacle
287,2,Obstacle
288,2,Obstacle
289,2,Obstacle
290,2,Obstacle
291,2,Obstacle
292,2,Obstacle
293,2,Obstacle
294,2,Obstacle
295,2,Obstacle
296,2,Obstacle
297,2,Obstacle
298,2,Obstacle
299,2,Obstacle
300,2,Obstacle
301,2,Obstacle
302,2,Obstacle
303,2,Obstacle
304,2,Obstacle
305,2,Obstacle
306,2,Obstacle
307,2,Obstacle
308,2,Obstacle
309,2,Obstacle
310,2,Obstacle
311,2,Obstacle
312,2,Obstacle
313,2,Obstacle
314,2,Obstacle
315,2,Obstacle
316,2,Obstacle
317,2,Obstacle
318,2,Obstacle
319,2,Obstacle
320,2,Obstacle
321,2,Obstacle
322,2,Obstacle
323,2,Obstacle
324,2,Obstacle
325,2,Obstacle
326,2,Obstacle
327,2,Obstacle
328,2,Obstacle
329,2,Obstacle
330,2,Obstacle
331,2,Obstacle
332,2,Obstacle
333,2,Obstacle
334,2,Obstacle
335,2,Obstacle
336,2,Obstacle
337,2,Obstacle
338,2,Obstacle
339,2,Obstacle
340,2,Obstacle
341,2,Obstacle
342,2,Obstacle
343,2,Obstacle
344,2,Obstacle
345,2,Obstacle
346,2,Obstacle
347,2,Obstacle
348,2,Obstacle
349,2,Obstacle
350,2,Obstacle
351,2,Obstacle
352,2,Obstacle
353,2,Obstacle
354,2,Obstacle
355,2,Obstacle
356,2,Obstacle
357,2,Obstacle
358,2,Obstacle
359,2,Obstacle
360,2,Obstacle
361,2,Obstacle
362,2,Obstacle
363,2,Obstacle
364,2,Obstacle
365,2,Obstacle
366,2,Obstacle
367,2,Obstacle
368,2,Obstacle
369,2,Obstacle
370,2,Obstacle
371,2,Obstacle
372,2,Obstacle
373,2,Obstacle
374,2,Obstacle
375,2,Obstacle
376,2,Obstacle
377,2,Obstacle
378,2,Obstacle
379,2,Obstacle
380,2,Obstacle
381,2,Obstacle
382,2,Obstacle
383,2,Obstacle
384,2,Obstacle
385,2,Obstacle
386,2,Obstacle
387,2,Obstacle
388,2,Obstacle
389,2,Obstacle
390,2,Obstacle
391,2,Obstacle
392,2,Obstacle
393,2,Obstacle
394,2,Obstacle
395,2,Obstacle
396,2,Obstacle
397,2,Obstacle
398,2,Obstacle
399,2,Obstacle
0,3,Obstacle
1,3,Obstacle
2,3,Obstacle
3,3,Obstacle
4,3,Obstacle
5,3,Obstacle
6,3,Obstacle
7,3,Obstacle
8,3,Obstacle
9,3,Obstacle
10,3,Obstacle
11,3,Obstacle
12,3,Obstacle
13,3,Obstacle
14,3,Obstacle
15,3,Obstacle
16,3,Obstacle
17,3,Obstacle
18,3,Obstacle
19,3,Obstacle
20,3,Obstacle
21,3,Obstacle
22,3,Obstacle
23,3,Obstacle
24,3,Obstacle
25,3,Obstacle
26,3,Obstacle
27,3,Obstacle
28,3,Obstacle
29,3,Obstacle
30,3,Obstacle
31,3,Obstacle
32,3,Obstacle
33,3,Obstacle
34,3,Obstacle
35,3,Obstacle
36,3,Obstacle
37,3,Obstacle
38,3,Obstacle
39,3,Obstacle
40,3,Obstacle
41,3,Obstacle
42,3,Obstacle
43,3,Obstacle
44,3,Obstacle
45,3,Obstacle
46,3,Obstacle
47,3,Obstacle
48,3,Obstacle
49,3,Obstacle
50,3,Obstacle
51,3,Obstacle
52,3,Obstacle
53,3,Obstacle
54,3,Obstacle
55,3,Obstacle
56,3,Obstacle
57,3,Obstacle
58,3,Obstacle
59,3,Obstacle
60,3,Obstacle
61,3,Obstacle
62,3,Obstacle
63,3,Obstacle
64,3,Obstacle
65,3,Obstacle
66,3,Obstacle
67,3,Obstacle
68,3,Obstacle
69,3,Obstacle
70,3,Obstacle
71,3,Obstacle
72,3,Obstacle
73,3,Obstacle
74,3,Obstacle
75,3,Obstacle
76,3,Obstacle
77,3,Obstacle
78,3,Obstacle
79,3,Obstacle
80,3,Obstacle
81,3,Obstacle
82,3,Obstacle
83,3,Obstacle
84,3,Obstacle
85,3,Obstacle
86,3,Obstacle
87,3,Obstacle
88,3,Obstacle
89,3,Obstacle
90,3,Obstacle
91,3,Obstacle
92,3,Obstacle
93,3,Obstacle
94,3,Obstacle
95,3,Obstacle
96,3,Obstacle
97,3,Obstacle
98,3,Obstacle
99,3,Obstacle
100,3,Obstacle
101,3,Obstacle
102,3,Obstacle
103,3,Obstacle
104,3,Obstacle
105,3,Obstacle
106,3,Obstacle
107,3,Obstacle
108,3,Obstacle
109,3,Obstacle
110,3,Obstacle
111,3,Obstacle
112,3,Obstacle
113,3,Obstacle
114,3,Obstacle
115,3,Obstacle
116,3,Obstacle
117,3,Obstacle
118,3,Obstacle
119,3,Obstacle
120,3,Obstacle
121,3,Obstacle
122,3,Obstacle
123,3,Obstacle
124,3,Obstacle
125,3,Obstacle
126,3,Obstacle
127,3,Obstacle
128,3,Obstacle
129,3,Obstacle
130,3,Obstacle
131,3,Obstacle
132,3,Obstacle
133,3,Obstacle
134,3,Obstacle
135,3,Obstacle
136,3,Obstacle
137,3,Obstacle
138,3,Obstacle
139,3,Obstacle
140,3,Obstacle
141,3,Obstacle
142,3,Obstacle
143,3,Obstacle
144,3,Obstacle
145,3,Obstacle
146,3,Obstacle
147,3,Obstacle
148,3,Obstacle
149,3,Obstacle
150,3,Obstacle
151,3,Obstacle
152,3,Obstacle
153,3,Obstacle
154,3,Obstacle
155,3,Obstacle
156,3,Obstacle
157,3,Obstacle
158,3,Obstacle
159,3,Obstacle
160,3,Obstacle
161,3,Obstacle
162,3,Obstacle
163,3,Obstacle
164,3,Obstacle
165,3,Obstacle
166,3,Obstacle
167,3,Obstacle
168,3,Obstacle
169,3,Obstacle
170,3,Obstacle
171,3,Obstacle
172,3,Obstacle
173,3,Obstacle
174,3,Obstacle
175,3,Obstacle
176,3,Obstacle
177,3,Obstacle
178,3,Obstacle
179,3,Obstacle
180,3,Obstacle
181,3,Obstacle
182,3,Obstacle
183,3,Obstacle
184,3,Obstacle
185,3,Obstacle
186,3,Obstacle
187,3,Obstacle
188,3,Obstacle
189,3,Obstacle
190,3,Obstacle
191,3,Obstacle
192,3,Obstacle
193,3,Obstacle
194,3,Obstacle
195,3,Obstacle
196,3,Obstacle
197,3,Obstacle
198,3,Obstacle
199,3,Obstacle
200,3,Obstacle
201,3,Obstacle
202,3,Obstacle
203,3,Obstacle
204,3,Obstacle
205,3,Obstacle
206,3,Obstacle
207,3,Obstacle
208,3,Obstacle
209,3,Obstacle
210,3,Obstacle
211,3,Obstacle
212,3,Obstacle
213,3,Obstacle
214,3,Obstacle
215,3,Obstacle
